LineId,Time,Component,Pid,Content,GroupTemplate,GroupTokens,idxDynamicTok,StaticTokList,EventTemplate
680,20171223-22:19:43:719,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,7039ed4741f90d09ce98e8247175e411,"['onReceive', '<*>', 'android.intent.action.SCREEN_OFF']",[1],"[['action', ':']]",onReceive action: android.intent.action.SCREEN_OFF
681,20171223-22:19:57:751,Step_LSC,30002312,onStandStepChanged 3732,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
682,20171223-22:19:57:755,Step_LSC,30002312,onExtend:1514038756000 6 0 4,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
683,20171223-22:19:57:758,Step_LSC,30002312,onStandStepChanged 3732,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
684,20171223-22:19:57:763,Step_LSC,30002312,onExtend:1514038798000 0 0 4,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
685,20171223-22:19:57:775,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,5e098fbb197f9717a8f101ff1f3778b4,"['onReceive', '<*>', 'android.intent.action.SCREEN_ON']",[1],"[['action', ':']]",onReceive action: android.intent.action.SCREEN_ON
686,20171223-22:19:57:776,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,cf8c9a2ab58fa5f52c9882ca4dfede3c,"['processHandleBroadcastAction', '<*>']",[1],"[['action', ':', 'android.intent.action.SCREEN_ON']]",processHandleBroadcastAction action:android.intent.action.SCREEN_ON
687,20171223-22:19:57:776,Step_StandStepCounter,30002312,flush sensor data,21d3469d8db6094071ad54f6b32b9b10,"['flush', 'sensor', 'data']",[],[],flush sensor data
688,20171223-22:19:57:777,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
689,20171223-22:19:57:778,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
690,20171223-22:19:57:780,Step_LSC,30002312,onStandStepChanged 3732,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
691,20171223-22:19:57:789,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
692,20171223-22:19:57:796,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
693,20171223-22:19:57:796,Step_StandReportReceiver,30002312,REPORT : 7160 5112 153367 240,9cb12ecb7ae63983e651243fb3f32dfe,"['REPORT', ':', '<*>', '<*>', '<*>', '<*>']",[],[],REPORT : <*> <*> <*> <*>
694,20171223-22:19:57:878,Step_LSC,30002312,onStandStepChanged 3732,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
695,20171223-22:19:57:879,Step_LSC,30002312,onExtend:1514038798000 0 0 4,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
696,20171223-22:19:58:97,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
697,20171223-22:19:58:97,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
698,20171223-22:19:58:109,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
699,20171223-22:19:58:112,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
700,20171223-22:19:58:363,Step_LSC,30002312,onStandStepChanged 3735,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
701,20171223-22:19:58:363,Step_LSC,30002312,flushTempCacheToDB by stand,82a7ae4e2ef221a64baf1fe41f6cdae9,"['flushTempCacheToDB', 'by', 'stand']",[],[],flushTempCacheToDB by stand
702,20171223-22:19:58:366,Step_LSC,30002312,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,44fdf13cdbad9425bc8576a99dd3ac6a,"['Alarm', 'uploadStaticsToDB', 'totalSteps=<*>:<*>:<*>:<*>']",[2],"[['totalSteps', '=', '<*>', ':', '<*>', ':', '<*>', ':', '<*>']]",Alarm uploadStaticsToDB totalSteps=<*>:<*>:<*>:<*>
703,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,writeDataToDB size 327,80d4c942957b74e14ac662734e43871a,"['writeDataToDB', 'size', '<*>']",[],[],writeDataToDB size <*>
704,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",83ba1367e7da0d5977231feecb0b17b4,"['upLoadOneMinuteDataToEngine', 'time=<*>,<*>,<*>,<*>,<*>']",[1],"[['time', '=', '<*>', ',', '<*>', ',', '<*>', ',', '<*>', ',', '<*>']]","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
705,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",83ba1367e7da0d5977231feecb0b17b4,"['upLoadOneMinuteDataToEngine', '<*>']",[1],"[['time', '=', '<*>', ',', '<*>', ',', '<*>', ',', '<*>', ',', '<*>']]","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
706,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",83ba1367e7da0d5977231feecb0b17b4,"['upLoadOneMinuteDataToEngine', '<*>']",[1],"[['time', '=', '<*>', ',', '<*>', ',', '<*>', ',', '<*>', ',', '<*>']]","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
707,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",83ba1367e7da0d5977231feecb0b17b4,"['upLoadOneMinuteDataToEngine', '<*>']",[1],"[['time', '=', '<*>', ',', '<*>', ',', '<*>', ',', '<*>', ',', '<*>']]","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
708,20171223-22:19:58:367,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",83ba1367e7da0d5977231feecb0b17b4,"['upLoadOneMinuteDataToEngine', '<*>']",[1],"[['time', '=', '<*>', ',', '<*>', ',', '<*>', ',', '<*>', ',', '<*>']]","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
709,20171223-22:19:58:369,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,0a69c516dbcc07ceeec4bbef86fc4616,"['getBinderPackageName', 'packageName', '=', 'com.huawei.health']",[],[],getBinderPackageName packageName = com.huawei.health
710,20171223-22:19:58:370,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,0a69c516dbcc07ceeec4bbef86fc4616,"['getBinderPackageName', 'packageName', '=', 'com.huawei.health']",[],[],getBinderPackageName packageName = com.huawei.health
711,20171223-22:19:58:371,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",677a8a950efc628ca75ee6ceea645368,"['getAppContext()', 'isAppValid', 'health', 'or', 'wear,', 'packageName', '=', 'com.huawei.health']","[0, 4]","[['getAppContext', '(', ')'], ['wear', ',']]","getAppContext() isAppValid health or wear, packageName = com.huawei.health"
712,20171223-22:19:58:373,Step_LSC,30002312,onExtend:1514038799000 3 0 4,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
713,20171223-22:19:58:374,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,0a69c516dbcc07ceeec4bbef86fc4616,"['getBinderPackageName', 'packageName', '=', 'com.huawei.health']",[],[],getBinderPackageName packageName = com.huawei.health
714,20171223-22:19:58:375,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,0a69c516dbcc07ceeec4bbef86fc4616,"['getBinderPackageName', 'packageName', '=', 'com.huawei.health']",[],[],getBinderPackageName packageName = com.huawei.health
715,20171223-22:19:58:375,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,3681053a176e24d7666f884e7b254f22,"['insertHiHealthData()', 'checkAppType', '<*>', 'appID', '=', '<*>']",[0],"[['insertHiHealthData', '(', ')']]",insertHiHealthData() checkAppType <*> appID = <*>
716,20171223-22:19:58:376,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0",1d59af34e534c09eb271e6de89aa01c6,"['insertHiHealthData()', 'size', '=', '<*>,app', '=', '<*>,One', 'Data', 'Type', '=', '<*>,packageName', '=', 'com.huawei.health,writeStatType', '=', '<*>']","[0, 3, 5, 9, 11]","[['insertHiHealthData', '(', ')'], ['<*>', ',', 'app'], ['<*>', ',', 'One'], ['<*>', ',', 'packageName'], ['com.huawei.health', ',', 'writeStatType']]","insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = com.huawei.health,writeStatType = <*>"
717,20171223-22:19:58:377,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",1a6c6380f4995e32dfc10483be4fe5d3,"['saveHealthDetailData()', 'deviceID', '=', '<*>,clientID=<*>,id=<*>']","[0, 3]","[['saveHealthDetailData', '(', ')'], ['<*>', ',', 'clientID', '=', '<*>', ',', 'id', '=', '<*>']]","saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>"
718,20171223-22:19:58:378,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1",038419f3e606e670783408ac8d8790bd,"['saveStatData()', 'type', '=<*>,time', '=', '<*>,statClient', '=', '<*>,who', 'is', '<*>']","[0, 2, 4, 6]","[['saveStatData', '(', ')'], ['=', '<*>', ',', 'time'], ['<*>', ',', 'statClient'], ['<*>', ',', 'who']]","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
719,20171223-22:19:58:378,HiH_DataStatManager,30002312,"new date =20171223, type=40002,7163.0,old=6983.0",ed945ca04cc74b120a2a7fe96a5332e6,"['new', 'date', '=<*>,', 'type=<*>,<*>,old=<*>']","[2, 3]","[['=', '<*>', ','], ['type', '=', '<*>', ',', '<*>', ',', 'old', '=', '<*>']]","new date =<*>, type=<*>,<*>,old=<*>"
720,20171223-22:19:58:379,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1",038419f3e606e670783408ac8d8790bd,"['<*>', 'type', '<*>', '=', '<*>', '=', '<*>', 'is', '<*>']","[0, 2, 4, 6]","[['saveStatData', '(', ')'], ['=', '<*>', ',', 'time'], ['<*>', ',', 'statClient'], ['<*>', ',', 'who']]","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
721,20171223-22:19:58:380,HiH_DataStatManager,30002312,"new date =20171223, type=40003,153367.0,old=210654.54000000004",ed945ca04cc74b120a2a7fe96a5332e6,"['new', 'date', '<*>', '<*>']","[2, 3]","[['=', '<*>', ','], ['type', '=', '<*>', ',', '<*>', ',', 'old', '=', '<*>']]","new date =<*>, type=<*>,<*>,old=<*>"
722,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40003",c18b18c4f6863e352f8d4baf890bbbc6,"['saveHealthDetailData()', 'saveOneDetailData', 'fail', 'hiHealthData', '=', '<*>,type', '=', '<*>']","[0, 5]","[['saveHealthDetailData', '(', ')'], ['<*>', ',', 'type']]","saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>"
723,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1",038419f3e606e670783408ac8d8790bd,"['<*>', 'type', '<*>', '=', '<*>', '=', '<*>', 'is', '<*>']","[0, 2, 4, 6]","[['saveStatData', '(', ')'], ['=', '<*>', ',', 'time'], ['<*>', ',', 'statClient'], ['<*>', ',', 'who']]","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
724,20171223-22:19:58:381,HiH_DataStatManager,30002312,"new date =20171223, type=40005,240.0,old=330.0",ed945ca04cc74b120a2a7fe96a5332e6,"['new', 'date', '<*>', '<*>']","[2, 3]","[['=', '<*>', ','], ['type', '=', '<*>', ',', '<*>', ',', 'old', '=', '<*>']]","new date =<*>, type=<*>,<*>,old=<*>"
725,20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40005",c18b18c4f6863e352f8d4baf890bbbc6,"['<*>', 'saveOneDetailData', 'fail', 'hiHealthData', '=', '<*>', '=', '<*>']","[0, 5]","[['saveHealthDetailData', '(', ')'], ['<*>', ',', 'type']]","saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>"
726,20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1",038419f3e606e670783408ac8d8790bd,"['<*>', 'type', '<*>', '=', '<*>', '=', '<*>', 'is', '<*>']","[0, 2, 4, 6]","[['saveStatData', '(', ')'], ['=', '<*>', ',', 'time'], ['<*>', ',', 'statClient'], ['<*>', ',', 'who']]","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
727,20171223-22:19:58:382,HiH_DataStatManager,30002312,"new date =20171223, type=40004,5112.0,old=4985.0",ed945ca04cc74b120a2a7fe96a5332e6,"['new', 'date', '<*>', '<*>']","[2, 3]","[['=', '<*>', ','], ['type', '=', '<*>', ',', '<*>', ',', 'old', '=', '<*>']]","new date =<*>, type=<*>,<*>,old=<*>"
728,20171223-22:19:58:406,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 4,totalTime = 30",85248374df4c020db4f8e6b974fb830f,"['saveRealTimeHealthDatasStat()', 'size', '=', '<*>,totalTime', '=', '<*>']","[0, 3]","[['bulkSaveDetailHiHealthData', '(', ')'], ['<*>', ',', 'totalTime']]","bulkSaveDetailHiHealthData() size = <*>,totalTime = <*>"
729,20171223-22:19:58:407,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1],adc8dfdccec6006f5ee8b80028a3dde6,"['startListenerChange', 'subscribeList', '=', '[<*>]']",[3],"[['[', '<*>', ']']]",startListenerChange subscribeList = [<*>]
730,20171223-22:19:58:411,HiH_HiHealthBinder,30002312,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",03a06d6d71151f85a974972cd1037e45,"['insertHiHealthData()', 'bulkSaveDetailHiHealthData', 'fail', 'errorCode', '=', '<*>,errorMessage', '=', 'ERR_DATA_INSERT']","[0, 5]","[['insertHiHealthData', '(', ')'], ['<*>', ',', 'errorMessage']]","insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = <*>,errorMessage = ERR_DATA_INSERT"
731,20171223-22:19:58:411,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 45,b2339e04b5238f9e60fa9437433ca094,"['insertHiHealthData()', 'end', 'totalTime', '=', '<*>']",[0],"[['insertHiHealthData', '(', ')']]",insertHiHealthData() end totalTime = <*>
732,20171223-22:19:58:411,Step_LSC,30002312,uploadStaticsToDB() onResult  type = 4 obj=true,76d2f93a5020c6d587c7072d3d9a1754,"['uploadStaticsToDB()', 'onResult', 'type', '=', '<*>', 'obj=<*>']","[0, 5]","[['uploadStaticsToDB', '(', ')'], ['obj', '=', '<*>']]",uploadStaticsToDB() onResult type = <*> obj=<*>
733,20171223-22:19:58:411,Step_LSC,30002312,uploadStaticsToDB failed message=true,e26635433b63aa7b9fe370742e3e62a3,"['uploadStaticsToDB', 'failed', 'message=<*>']",[2],"[['message', '=', '<*>']]",uploadStaticsToDB failed message=<*>
734,20171223-22:19:58:413,HiH_HiSyncControl,30002312,checkInsertStatus stepSum or calorieSum is enough,882436b5eac0150dbd5ca07f94f40660,"['checkInsertStatus', 'stepSum', 'or', 'calorieSum', 'is', 'enough']",[],[],checkInsertStatus stepSum or calorieSum is enough
735,20171223-22:19:58:413,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,0a69c516dbcc07ceeec4bbef86fc4616,"['getBinderPackageName', 'packageName', '=', 'com.huawei.health']",[],[],getBinderPackageName packageName = com.huawei.health
736,20171223-22:19:58:415,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,0a69c516dbcc07ceeec4bbef86fc4616,"['getBinderPackageName', 'packageName', '=', 'com.huawei.health']",[],[],getBinderPackageName packageName = com.huawei.health
737,20171223-22:19:58:415,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",677a8a950efc628ca75ee6ceea645368,"['<*>', 'isAppValid', 'health', 'or', '<*>', 'packageName', '=', 'com.huawei.health']","[0, 4]","[['getAppContext', '(', ')'], ['wear', ',']]","getAppContext() isAppValid health or wear, packageName = com.huawei.health"
738,20171223-22:19:58:415,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough,13afa87d014bc577d078ed9b74bc1f66,"['checkInsertStatus', 'stepStatSum', 'or', 'calorieStatSum', 'is', 'enough']",[],[],checkInsertStatus stepStatSum or calorieStatSum is enough
739,20171223-22:19:58:416,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",715750833b79070daf75d9bce156f0a4,"['stepSyncOrNot', 'appSynTimes', 'is', '<*>,', 'statsyncTimes', 'is', '<*>']",[3],"[['<*>', ',']]","stepSyncOrNot appSynTimes is <*>, statsyncTimes is <*>"
740,20171223-22:19:58:416,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1",7fc802564e08c8ff3791dca4f548f911,"['startInsertSportSync', 'start', 'auto', 'sync,app', 'is', '<*>']",[3],"[['sync', ',', 'app']]","startInsertSportSync start auto sync,app is <*>"
741,20171223-22:19:58:417,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,0a69c516dbcc07ceeec4bbef86fc4616,"['getBinderPackageName', 'packageName', '=', 'com.huawei.health']",[],[],getBinderPackageName packageName = com.huawei.health
742,20171223-22:19:58:417,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",d309f44628bfc805e89390030cc2de68,"['checkFirstSyncByType', 'no', 'such', 'data', 'in', 'db', ',type', 'is', '<*>', 'deviceCode', 'is', '<*>']",[6],"[[',', 'type']]","checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>"
743,20171223-22:19:58:417,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync",56822d9319898161992e2eaad916f7b8,"['startInsertSportSync', 'first', '<*>', 'steps', 'sync,do', 'all', 'sync']",[4],"[['sync', ',', 'do']]","startInsertSportSync first <*> steps sync,do all sync"
744,20171223-22:19:58:419,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,0a69c516dbcc07ceeec4bbef86fc4616,"['getBinderPackageName', 'packageName', '=', 'com.huawei.health']",[],[],getBinderPackageName packageName = com.huawei.health
745,20171223-22:19:58:419,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",17cae2186c00a7c1a3a9c78c1ae754ab,"['startSync', 'hiSyncOption', '=', 'HiSyncOption{syncAction=<*>,', 'syncMethod=<*>,', 'syncScope=<*>,', 'syncDataType=<*>,', 'syncModel=<*>,', 'pushAction=<*>},app', '=', '<*>', 'who', '=', '<*>']","[3, 4, 5, 6, 7, 8]","[['HiSyncOption', '{', 'syncAction', '=', '<*>', ','], ['syncMethod', '=', '<*>', ','], ['syncScope', '=', '<*>', ','], ['syncDataType', '=', '<*>', ','], ['syncModel', '=', '<*>', ','], ['pushAction', '=', '<*>', '}', ',', 'app']]","startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>"
746,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,3681053a176e24d7666f884e7b254f22,"['<*>', 'checkAppType', '<*>', 'appID', '=', '<*>']",[0],"[['insertHiHealthData', '(', ')']]",insertHiHealthData() checkAppType <*> appID = <*>
747,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0",1d59af34e534c09eb271e6de89aa01c6,"['<*>', 'size', '=', '<*>', '=', '<*>', 'Data', 'Type', '=', '<*>', '=', '<*>', '=', '<*>']","[0, 3, 5, 9, 11]","[['insertHiHealthData', '(', ')'], ['<*>', ',', 'app'], ['<*>', ',', 'One'], ['<*>', ',', 'packageName'], ['com.huawei.health', ',', 'writeStatType']]","insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = com.huawei.health,writeStatType = <*>"
748,20171223-22:19:58:423,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,06e6ecc088cadfeb70391fa381f09af0,"['needAutoSync', 'autoSyncSwitch', 'is', 'open']",[],[],needAutoSync autoSyncSwitch is open
749,20171223-22:19:58:423,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",1a6c6380f4995e32dfc10483be4fe5d3,"['<*>', 'deviceID', '=', '<*>']","[0, 3]","[['saveHealthDetailData', '(', ')'], ['<*>', ',', 'clientID', '=', '<*>', ',', 'id', '=', '<*>']]","saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>"
750,20171223-22:19:58:424,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",39d1d4e190a69fe893c686ac7f89d389,"['initDataPrivacy', 'the', 'dataPrivacy', 'switch', 'is', 'open,', 'start', 'push', 'health', 'data!']",[5],"[['open', ',']]","initDataPrivacy the dataPrivacy switch is open, start push health data!"
